"year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
"2016","West Bengal","19","Total","Own Account Enterprises","Total","7986736","7976726","9000","0","7985726","66","3183503","5561002","8744505","0","39023","39023","5.0","50.0","45.0","0.0","48697","55688.688","60972.344","41020","113764","82206","87971","67087","66851","0","31168","34242","66982","48946","60","36","2","0","2","0","0","0","98","2","1","0","0","4","19","76","6","4","9","50","11","19","99","1","1","0","0","0","0","0","47","3","2","22","10","8","0","0","0","20","82","1","16","0","0","0","0","3","0","1","99","0","6","94","2","23","22","51","3"
"2016","West Bengal","19","Total","Establishment","Manufacturing","372062","370300","1762","0","372062","0","141089","1599292","1743338","61818","59621","59889","","","","","15417","88433.797","414366.44","337618","477729","324099","338736","202004","125916","0","82447","75632","85051","84390","90","3","5","2","0","0","0","0","98","1","0","0","1","7","28","64","13","6","15","42","18","6","99","1","0","0","0","0","0","0","37","5","3","23","15","9","6","10","1","18","44","5","55","4","0","0","0","8","0","1","100","0","22","78","1","16","21","60","3"
"2016","West Bengal","19","Total","Establishment","Trade","251448","245393","6040","5","251438","9","13931","718160","734153","54993","54977","54980","0.0","12.0","88.0","0.0","10234","139398.73","407002.66","428395","416278","172430","194247","208674","163953","0","96100","100580","135062","131000","91","3","5","2","0","0","0","0","98","2","0","0","0","4","26","70","24","7","6","39","9","16","99","1","1","0","0","0","0","0","50","1","1","20","10","10","3","2","0","17","14","16","85","16","0","0","0","15","0","1","99","1","47","53","0","9","13","76","2"
"2016","West Bengal","19","Total","Establishment","Services","258125","248421","9181","523","258125","0","117463","805283","923444","73908","56847","60199","1.0","24.0","75.0","0.0","11251","121837.38","435874.09","409345","487994","217463","398765","225740","274025","0","115089","95686","123130","116509","86","6","3","2","1","2","1","0","98","2","0","0","1","12","37","50","27","6","10","33","9","16","97","2","0","0","0","0","0","0","55","3","1","15","10","11","3","5","1","12","26","7","65","3","1","0","0","26","1","2","97","0","35","65","1","21","13","62","2"
"2016","West Bengal","19","Total","Establishment","Total","881719","864198","16983","528","881710","9","272484","3123240","3401440","64686","58037","59043","1.0","13.0","87.0","0.0","36905","108498.16","418557.38","368001","459266","242860","293061","220322","229139","0","108502","90889","105001","103249","89","4","5","2","0","1","0","0","98","2","0","0","1","8","30","61","20","6","11","38","13","12","99","1","0","0","0","0","0","0","46","3","2","20","12","10","4","6","1","16","30","9","66","7","0","0","0","15","0","1","99","0","33","67","1","15","17","65","2"
"2016","West Bengal","19","Total","All","Manufacturing","4178391","4175465","2926","0","4178391","0","2786892","3216851","6006699","61818","59230","59541","4.0","49.0","47.0","0.0","28017","46642.922","67052.125","42250","291660","123016","94887","51074","32963","0","11273","21289","62456","40257","38","60","2","0","0","0","0","0","97","2","1","0","0","4","17","79","4","3","11","55","17","10","99","0","0","0","0","0","0","0","47","4","3","21","9","4","1","1","0","23","90","1","8","1","0","0","0","2","0","0","100","0","4","96","2","21","25","50","3"
"2016","West Bengal","19","Total","All","Trade","2259117","2248277","10825","5","2259107","9","265108","2773243","3040412","54993","54672","54724","1.0","23.0","76.0","0.0","31027","102048.67","137341.27","113639","186065","87983","97826","81373","73089","0","28110","74217","101716","94712","89","7","4","1","0","0","0","0","98","1","0","0","0","4","21","75","13","7","7","52","6","16","100","0","0","0","0","0","0","0","41","1","1","23","15","16","1","0","0","19","60","4","39","2","0","0","0","4","0","0","100","0","14","86","1","21","19","57","3"
"2016","West Bengal","19","Total","All","Services","2430863","2417097","12233","523","2429853","66","403987","2693643","3098328","73908","56464","59825","6.0","37.0","57.0","0.0","26556","85710.742","109245.16","83211","194544","87487","88141","69442","76159","0","63333","66674","91948","80779","83","10","2","1","5","0","0","0","99","1","1","0","1","7","25","68","10","5","7","36","6","36","96","3","2","0","1","0","0","1","54","2","0","23","7","7","0","1","0","15","68","1","27","1","0","0","0","9","1","2","98","0","10","90","1","26","17","53","3"
"2016","West Bengal","19","Total","All","Total","8868455","8840924","25983","528","8867435","76","3455987","8684242","12145945","64686","57655","58700","4.0","40.0","56.0","0.0","85602","70477.844","96524.141","57056","209349","94276","95765","72573","69591","0","33739","38952","82482","63299","63","33","2","0","1","0","0","0","98","2","1","0","0","5","20","75","8","5","9","49","12","18","99","1","1","0","0","0","0","0","47","3","2","22","10","8","1","1","0","20","76","2","21","1","0","0","0","4","0","1","99","0","8","92","2","22","21","53","3"
"2016","Jharkhand","20","Rural","Own Account Enterprises","Manufacturing","421513","421513","0","0","421513","0","258354","216037","474390","0","34941","34941","","","","","1772","37353.234","42039.035","40389","68404","84505","34960","57827","30256","0","35877","26967","42956","31606","46","53","1","0","0","0","0","0","93","7","1","0","2","0","22","77","0","0","11","80","4","6","100","0","0","0","0","0","0","0","62","1","10","19","19","5","1","1","0","7","100","0","0","0","0","0","0","0","0","2","99","0","2","98","25","14","61","1","0"
"2016","Jharkhand","20","Rural","Own Account Enterprises","Trade","410613","409152","1461","0","410613","0","52595","398793","451387","0","28461","28461","1.0","43.0","56.0","0.0","3082","68278.438","75058.508","75062","85800","115395","66221","74765","55822","0","37591","37496","64262","52533","91","9","1","0","0","0","0","0","93","6","1","0","1","2","9","89","0","0","2","72","2","24","99","1","0","0","0","0","0","0","50","4","2","17","29","22","0","0","0","8","97","1","1","0","0","0","0","2","0","0","100","0","8","92","26","11","57","6","0"
"2016","Jharkhand","20","Rural","Own Account Enterprises","Services","285307","281948","3360","0","285307","0","21978","285165","307143","0","51308","51308","5.0","36.0","59.0","0.0","1975","64302.297","69223.68","65287","70250","66406","105839","63095","82024","0","49940","50121","63625","58115","92","5","0","0","3","0","0","0","98","1","1","0","0","2","35","63","0","2","2","59","2","34","99","2","0","0","0","0","0","0","54","3","0","20","18","16","1","2","0","8","88","0","1","0","0","0","0","12","0","0","100","0","8","92","25","11","56","8","0"
"2016","Jharkhand","20","Rural","Own Account Enterprises","Total","1117433","1112613","4821","0","1117433","0","332927","899994","1232920","0","46443","46443","4.0","51.0","45.0","0.0","6829","55388.832","61113.285","56247","77897","96721","75661","65974","65313","0","39828","34231","59657","45918","74","24","1","0","1","0","0","0","94","5","1","0","1","1","21","78","0","1","5","72","3","20","99","1","0","0","0","0","0","0","56","3","4","18","23","14","1","1","0","8","96","0","1","0","0","0","0","4","0","1","99","0","6","94","25","12","58","5","0"
"2016","Jharkhand","20","Rural","Establishment","Manufacturing","14415","14339","76","0","14415","0","19659","57710","77369","34143","49021","48963","","","","","610","78842.945","423170.31","191834","611897","232320","471342","148135","0","0","89534","50014","80258","76794","91","7","2","0","0","0","0","0","94","6","0","0","0","1","20","80","0","0","29","55","11","5","93","6","1","0","0","0","0","0","37","15","5","30","28","9","4","6","0","6","91","1","5","4","0","0","0","2","0","2","98","0","24","77","9","6","76","9","0"
"2016","Jharkhand","20","Rural","Establishment","Trade","13795","13487","307","0","13795","0","622","37119","37741","61012","53783","54445","0.0","5.0","96.0","0.0","691","183090.02","500906.13","267854","658557","163255","251092","404285","503726","0","0","63480","174521","169528","97","0","1","2","1","0","0","0","99","1","0","0","1","0","14","85","0","0","6","67","2","24","95","5","0","0","0","0","0","1","50","5","1","21","24","15","6","1","0","1","79","9","6","6","0","0","0","4","0","1","100","0","17","83","2","2","65","31","1"
"2016","Jharkhand","20","Rural","Establishment","Services","62025","60399","1547","0","61947","78","10427","199414","209842","259960","59885","82307","2.0","23.0","75.0","0.0","2454","116945.13","395646.91","234825","721667","76620","276871","269461","447948","0","61960","81818","120034","110191","97","1","0","1","0","0","1","0","97","2","1","0","1","1","22","76","0","2","2","34","5","57","89","10","6","0","0","0","0","2","44","3","1","27","13","19","11","7","1","9","41","1","4","0","0","1","0","57","0","2","98","0","8","92","13","5","70","12","1"
"2016","Jharkhand","20","Rural","Establishment","Total","90234","88226","1930","0","90156","78","30708","294242","324952","236323","56257","71032","1.0","18.0","81.0","0.0","3755","115555.53","416140.25","231267","672029","88100","314987","271809","448211","0","63067","76647","117613","109507","96","2","1","1","0","0","0","0","97","2","1","0","1","1","20","78","0","1","7","43","6","44","91","8","4","0","0","0","0","1","44","5","1","26","17","17","9","6","1","7","55","2","4","2","0","1","0","40","0","2","99","0","12","88","11","5","70","14","1"
"2016","Jharkhand","20","Rural","All","Manufacturing","435928","435852","76","0","435928","0","278013","273747","551759","34143","48784","48728","","","","","2382","43171.023","54642.051","42641","245580","85515","161574","58581","30256","0","36066","27510","55482","37213","48","51","1","0","0","0","0","0","93","7","1","0","2","0","22","77","0","0","11","79","4","6","99","0","0","0","0","0","0","0","61","2","10","19","19","5","1","1","0","7","100","0","0","0","0","0","0","0","0","2","99","0","3","98","24","13","61","2","0"
"2016","Jharkhand","20","Rural","All","Trade","424408","422640","1768","0","424408","0","53217","435911","489128","61012","51701","52489","1.0","41.0","59.0","0.0","3773","77137.273","88900.305","78945","152131","115533","67825","78941","56684","0","37591","37682","75910","60133","91","8","1","0","0","0","0","0","93","6","1","0","1","1","9","89","0","0","2","72","2","24","98","1","0","0","0","0","0","0","50","4","2","17","29","22","1","0","0","7","97","1","1","0","0","0","0","2","0","0","100","0","8","92","26","10","58","7","0"
"2016","Jharkhand","20","Rural","All","Services","347332","342347","4907","0","347254","78","32405","484578","516985","259960","59343","80556","4.0","31.0","66.0","0.0","4429","85669.797","127514.88","76875","190875","66922","178744","114718","209586","0","52016","59630","89217","78731","93","4","0","0","3","0","0","0","98","1","1","0","1","2","33","65","0","2","2","55","3","38","97","3","1","0","0","0","0","0","52","3","0","21","17","16","3","3","0","8","79","0","1","0","0","0","0","20","0","0","100","0","8","92","22","10","59","9","0"
"2016","Jharkhand","20","Rural","All","Total","1207668","1200838","6751","0","1207590","78","363635","1194236","1557873","236323","55742","69844","4.0","45.0","52.0","0.0","10583","67932.367","87631.703","60983","180339","96552","137542","94587","134521","0","41140","37492","76585","57832","76","23","1","0","1","0","0","0","95","5","1","0","1","1","20","78","0","1","5","69","3","21","98","2","0","0","0","0","0","0","55","3","4","19","22","14","1","1","0","7","93","1","1","0","0","0","0","7","0","1","99","0","6","94","24","11","59","5","0"
"2016","Jharkhand","20","Urban","Own Account Enterprises","Manufacturing","44928","44928","0","0","44928","0","30251","30290","60541","0","58866","58866","","","","","324","53517.449","72115.383","51617","131718","62079","86664","78969","90403","0","9864","24584","77960","48490","54","46","0","0","0","0","0","0","99","1","0","0","2","0","18","80","2","1","16","54","9","18","98","2","0","0","0","0","0","0","47","14","1","30","20","8","1","1","0","9","99","0","1","0","0","0","0","0","0","0","100","0","10","90","13","12","61","14","0"
"2016","Jharkhand","20","Urban","Own Account Enterprises","Trade","155193","155193","0","0","155193","0","16547","163784","180331","0","28533","28533","0.0","15.0","85.0","0.0","1749","96988.313","112698.38","98373","142200","76468","69463","93911","63465","0","44220","54046","88942","83679","95","5","0","0","0","0","0","0","99","1","0","0","0","0","10","89","6","1","4","62","1","26","99","1","0","0","0","0","0","0","49","7","1","27","22","14","2","0","0","7","89","8","4","1","0","0","0","3","0","1","99","0","17","83","6","8","65","21","0"
"2016","Jharkhand","20","Urban","Own Account Enterprises","Services","107194","106495","700","0","107194","0","14401","107427","121829","0","45241","45241","9.0","28.0","63.0","0.0","1190","97677.891","111013.68","117560","118623","137881","63925","111770","89143","0","96738","93951","86761","89555","90","8","1","0","1","0","0","0","98","1","1","0","2","2","28","68","6","4","4","39","2","45","99","0","0","0","0","0","0","0","53","5","1","24","20","6","0","0","0","12","79","2","2","0","0","0","0","19","0","1","99","0","16","85","6","10","56","27","1"
"2016","Jharkhand","20","Urban","Own Account Enterprises","Total","307315","306616","700","0","307315","0","61199","301502","362701","0","42685","42685","4.0","25.0","71.0","0.0","3264","89991.484","106210.24","93087","134884","100192","67275","104008","76674","0","77218","59387","87157","79832","87","12","0","0","0","0","0","0","99","1","1","0","1","1","18","80","5","2","6","53","3","32","99","1","0","0","0","0","0","0","50","7","1","26","21","10","1","0","0","9","87","5","3","1","0","0","0","8","0","1","99","0","15","85","7","9","62","22","0"
"2016","Jharkhand","20","Urban","Establishment","Manufacturing","13276","13276","0","0","13276","0","4808","38484","43292","45962","60172","58942","","","","","450","103945.3","338957.53","244571","380982","159563","267030","0","0","0","267030","30725","101204","95794","95","4","0","0","0","0","0","0","99","1","0","0","1","3","24","73","7","6","15","43","11","18","100","0","0","0","0","0","0","0","43","8","2","31","22","4","2","2","2","14","82","5","10","3","0","0","0","7","0","0","100","0","16","84","10","7","62","21","0"
